timestamp,t_hours,temperature_c,ph,ph_true,do_percent,biomass_gL,substrate_gL,product_titer_gL,feed_rate_Lh
2026-01-02 07:43:00.000000001,31.7167,35.41,6.7613,6.7613,63.538,11.6638,10.1436,4.0191,1.2198
2026-01-02 07:43:59.999999998,31.7333,35.446,6.7546,6.7546,65.2,11.7885,10.2733,4.0241,1.174
2026-01-02 07:45:00.000000000,31.75,35.356,6.7597,6.7597,64.999,11.7596,9.9015,3.9567,1.1987
2026-01-02 07:46:00.000000001,31.7667,35.414,6.7779,6.7779,63.62,11.9227,10.0784,3.8675,1.1958
2026-01-02 07:46:59.999999998,31.7833,35.419,6.7466,6.7466,63.457,11.8056,9.6785,3.9402,1.1685
2026-01-02 07:48:00.000000000,31.8,35.386,6.757,6.757,63.769,11.7298,10.0756,3.9097,1.1898
2026-01-02 07:49:00.000000001,31.8167,35.43,6.7595,6.7595,65.006,11.8558,9.7193,3.9613,1.2108
2026-01-02 07:49:59.999999998,31.8333,35.368,6.7763,6.7763,64.829,11.8697,9.7767,3.9156,1.1703
2026-01-02 07:51:00.000000000,31.85,35.431,6.7568,6.7568,65.279,11.7875,9.9607,3.9082,1.2282
2026-01-02 07:52:00.000000001,31.8667,35.432,6.7947,6.7947,64.425,11.7374,9.8043,3.8604,1.2094
2026-01-02 07:52:59.999999998,31.8833,35.256,6.7552,6.7552,63.986,11.8847,9.7704,3.9874,1.2069
2026-01-02 07:54:00.000000000,31.9,35.46,6.7533,6.7533,65.5,11.8582,9.7981,3.8697,1.2002
2026-01-02 07:55:00.000000001,31.9167,35.247,6.7544,6.7544,64.361,11.743,9.967,3.9742,1.1782
2026-01-02 07:55:59.999999998,31.9333,35.366,6.7313,6.7313,64.992,11.896,9.7044,4.0305,1.187
2026-01-02 07:57:00.000000000,31.95,35.447,6.7366,6.7366,63.642,11.836,9.823,3.9653,1.2072
2026-01-02 07:58:00.000000001,31.9667,35.378,6.7465,6.7465,64.466,11.777,9.7612,3.9527,1.187
2026-01-02 07:58:59.999999998,31.9833,35.318,6.7796,6.7796,65.768,11.8814,9.9278,4.0092,1.2038
2026-01-02 08:00:00.000000000,32.0,35.335,6.756,6.756,64.427,12.0235,9.9189,3.9767,1.182
2026-01-02 08:01:00.000000001,32.0167,35.439,6.7468,6.7468,65.691,12.0289,9.5034,4.0331,1.209
2026-01-02 08:01:59.999999998,32.0333,35.29,6.7808,6.7808,63.214,12.0193,9.9225,3.9777,1.2105
2026-01-02 08:03:00.000000000,32.05,35.44,6.7871,6.7871,64.67,11.9765,9.6611,4.0298,1.1674
2026-01-02 08:04:00.000000001,32.0667,35.379,6.781,6.781,65.02,12.014,9.7752,4.0233,1.2013
2026-01-02 08:04:59.999999998,32.0833,35.32,6.7386,6.7386,66.59,11.9856,9.5861,4.0456,1.1696
2026-01-02 08:06:00.000000000,32.1,35.348,6.7455,6.7455,64.3,11.9007,9.7697,4.1336,1.1628
2026-01-02 08:07:00.000000001,32.1167,35.324,6.7915,6.7915,65.811,11.9281,10.0839,4.0675,1.1881
2026-01-02 08:07:59.999999998,32.1333,35.416,6.7599,6.7599,66.159,11.9634,9.7075,4.0884,1.2559
2026-01-02 08:09:00.000000000,32.15,35.407,6.7495,6.7495,64.775,12.1355,9.6067,4.0375,1.2155
2026-01-02 08:10:00.000000001,32.1667,35.282,6.7691,6.7691,65.093,12.1209,9.6282,4.0856,1.2278
2026-01-02 08:10:59.999999998,32.1833,35.345,6.7746,6.7746,65.544,11.9598,9.43,4.0663,1.2122
2026-01-02 08:12:00.000000000,32.2,35.32,6.7429,6.7429,64.284,12.0619,9.855,4.0872,1.2041
2026-01-02 08:13:00.000000001,32.2167,35.425,6.7585,6.7585,65.144,12.0369,9.672,4.1238,1.2179
2026-01-02 08:13:59.999999998,32.2333,35.291,6.7725,6.7725,66.568,12.0682,9.4552,4.072,1.1872
2026-01-02 08:15:00.000000000,32.25,35.436,6.7306,6.7306,66.003,12.0492,9.4476,4.0828,1.2094
2026-01-02 08:16:00.000000001,32.2667,35.351,6.7539,6.7539,65.498,12.216,9.5898,4.0841,1.2235
2026-01-02 08:16:59.999999998,32.2833,35.292,6.7312,6.7312,65.753,12.1136,9.7149,4.0888,1.214
2026-01-02 08:18:00.000000000,32.3,35.314,6.7336,6.7336,66.165,12.1439,9.39,4.1284,1.2249
2026-01-02 08:19:00.000000001,32.3167,35.305,6.7419,6.7419,66.356,12.1561,9.7173,4.1073,1.2037
2026-01-02 08:19:59.999999998,32.3333,35.278,6.7626,6.7626,65.331,12.0674,9.5242,4.2061,1.2338
2026-01-02 08:21:00.000000000,32.35,35.344,6.7464,6.7464,67.042,12.1699,9.3861,4.2708,1.1958
2026-01-02 08:22:00.000000001,32.3667,35.275,6.7398,6.7398,66.905,12.2577,9.4432,4.1142,1.2424
2026-01-02 08:22:59.999999998,32.3833,35.225,6.7536,6.7536,66.431,12.3021,9.7634,4.163,1.2115
2026-01-02 08:24:00.000000000,32.4,35.312,6.7295,6.7295,65.253,12.1041,9.2807,4.2059,1.1923
2026-01-02 08:25:00.000000001,32.4167,35.238,6.7609,6.7609,65.148,12.086,9.367,4.1464,1.1764
2026-01-02 08:25:59.999999998,32.4333,35.287,6.7748,6.7748,65.74,12.224,9.6075,4.1157,1.1838
2026-01-02 08:27:00.000000000,32.45,35.277,6.7505,6.7505,66.087,12.3194,9.485,4.2581,1.1808
2026-01-02 08:28:00.000000001,32.4667,35.276,6.7479,6.7479,64.66,12.2711,9.3218,4.2112,1.1982
2026-01-02 08:28:59.999999998,32.4833,35.416,6.7593,6.7593,66.507,12.3083,9.5732,4.1986,1.1745
2026-01-02 08:30:00.000000000,32.5,35.316,6.7111,6.7111,67.178,12.1567,9.5683,4.2609,1.2259
2026-01-02 08:31:00.000000001,32.5167,35.322,6.7623,6.7623,66.645,12.2315,9.4543,4.2327,1.2022
2026-01-02 08:31:59.999999998,32.5333,35.218,6.8135,6.8135,65.679,12.1132,9.3008,4.1975,1.2014
2026-01-02 08:33:00.000000000,32.55,35.271,6.7489,6.7489,65.62,12.2891,9.312,4.1569,1.1767
2026-01-02 08:34:00.000000001,32.5667,35.311,6.7489,6.7489,66.531,12.1391,9.4116,4.1868,1.1846
2026-01-02 08:34:59.999999998,32.5833,35.246,6.7661,6.7661,66.204,12.4305,9.1603,4.2775,1.1556
2026-01-02 08:36:00.000000000,32.6,35.34,6.784,6.784,66.716,12.46,9.5445,4.2571,1.2324
2026-01-02 08:37:00.000000001,32.6167,35.231,6.7705,6.7705,66.878,12.3586,9.5886,4.2195,1.1716
2026-01-02 08:37:59.999999998,32.6333,35.273,6.7078,6.7078,67.305,12.238,9.2865,4.3229,1.1732
2026-01-02 08:39:00.000000000,32.65,35.255,6.7621,6.7621,65.56,12.4008,9.3636,4.2325,1.2283
2026-01-02 08:40:00.000000001,32.6667,35.289,6.8022,6.8022,66.677,12.5313,9.4764,4.2956,1.2078
2026-01-02 08:40:59.999999998,32.6833,35.246,6.7631,6.7631,66.243,12.4323,9.5803,4.263,1.2024
2026-01-02 08:42:00.000000000,32.7,35.261,6.7275,6.7275,66.489,12.5009,9.5089,4.3545,1.2068
2026-01-02 08:43:00.000000001,32.7167,35.259,6.7562,6.7562,67.292,12.379,9.0035,4.3013,1.2191
2026-01-02 08:43:59.999999998,32.7333,35.231,6.7249,6.7249,67.412,12.3599,9.205,4.2718,1.202
2026-01-02 08:45:00.000000000,32.75,35.289,6.7751,6.7751,67.785,12.4357,9.3159,4.2663,1.1691
2026-01-02 08:46:00.000000001,32.7667,35.273,6.7313,6.7313,67.04,12.2991,9.1552,4.2804,1.2147
2026-01-02 08:46:59.999999998,32.7833,35.253,6.7518,6.7518,66.643,12.6461,9.4854,4.2507,1.2084
2026-01-02 08:48:00.000000000,32.8,35.233,6.7331,6.7331,66.561,12.488,9.451,4.2245,1.2234
2026-01-02 08:49:00.000000001,32.8167,35.291,6.7393,6.7393,65.407,12.5581,9.0729,4.3141,1.175
2026-01-02 08:49:59.999999998,32.8333,35.235,6.7799,6.7799,67.898,12.4636,9.1596,4.2778,1.1854
2026-01-02 08:51:00.000000000,32.85,35.228,6.7522,6.7522,66.6,12.389,9.0602,4.2835,1.2078
2026-01-02 08:52:00.000000001,32.8667,35.246,6.7389,6.7389,67.293,12.6383,9.1322,4.3118,1.1811
2026-01-02 08:52:59.999999998,32.8833,35.322,6.7272,6.7272,67.462,12.4462,9.1164,4.3247,1.1529
2026-01-02 08:54:00.000000000,32.9,35.166,6.7126,6.7126,65.952,12.5759,9.2822,4.3283,1.2039
2026-01-02 08:55:00.000000001,32.9167,35.268,6.725,6.725,66.239,12.5954,8.9946,4.4207,1.2179
2026-01-02 08:55:59.999999998,32.9333,35.132,6.7523,6.7523,68.245,12.5777,8.7243,4.3728,1.1974
2026-01-02 08:57:00.000000000,32.95,35.234,6.7696,6.7696,67.269,12.5209,8.865,4.451,1.211
2026-01-02 08:58:00.000000001,32.9667,35.298,6.7388,6.7388,66.601,12.5837,8.9404,4.3295,1.2081
2026-01-02 08:58:59.999999998,32.9833,35.24,6.7814,6.7814,66.992,12.5315,8.9853,4.3965,1.2002
2026-01-02 09:00:00.000000000,33.0,35.221,6.7356,6.7356,67.99,12.6842,9.1007,4.3441,1.2027
2026-01-02 09:01:00.000000001,33.0167,35.181,6.7452,6.7452,67.896,12.6772,8.8997,4.3411,1.227
2026-01-02 09:01:59.999999998,33.0333,35.207,6.7284,6.7284,66.003,12.6417,8.8691,4.4824,1.1807
2026-01-02 09:03:00.000000000,33.05,35.189,6.7698,6.7698,68.51,12.6099,8.9005,4.3426,1.2155
2026-01-02 09:04:00.000000001,33.0667,35.159,6.792,6.792,68.002,12.836,8.8617,4.2753,1.1764
2026-01-02 09:04:59.999999998,33.0833,35.18,6.7148,6.7148,67.134,12.5752,8.935,4.3574,1.1841
2026-01-02 09:06:00.000000000,33.1,35.201,6.7431,6.7431,66.328,12.5678,8.9178,4.2984,1.2239
2026-01-02 09:07:00.000000001,33.1167,35.149,6.7754,6.7754,68.15,12.6968,9.1,4.3571,1.1758
2026-01-02 09:07:59.999999998,33.1333,35.143,6.7212,6.7212,67.713,12.6948,8.8375,4.3677,1.1952
2026-01-02 09:09:00.000000000,33.15,35.112,6.7615,6.7615,66.19,12.8153,8.9216,4.4184,1.2472
2026-01-02 09:10:00.000000001,33.1667,35.196,6.7746,6.7746,67.194,12.7912,8.8828,4.3201,1.2205
2026-01-02 09:10:59.999999998,33.1833,35.2,6.7518,6.7518,69.905,12.7539,9.0752,4.4883,1.1853
2026-01-02 09:12:00.000000000,33.2,35.181,6.7613,6.7613,67.44,12.8037,8.9201,4.3407,1.1887
2026-01-02 09:13:00.000000001,33.2167,35.214,6.7855,6.7855,66.856,12.8143,9.0903,4.4341,1.1966
2026-01-02 09:13:59.999999998,33.2333,35.167,6.7893,6.7893,66.666,12.9561,8.7493,4.4302,1.2262
2026-01-02 09:15:00.000000000,33.25,35.179,6.7492,6.7492,68.912,12.8202,8.9042,4.4937,1.18
2026-01-02 09:16:00.000000001,33.2667,35.171,6.7398,6.7398,68.194,12.7576,8.8148,4.476,1.1788
2026-01-02 09:16:59.999999998,33.2833,35.147,6.7321,6.7321,68.663,12.8401,8.7068,4.5237,1.2143
2026-01-02 09:18:00.000000000,33.3,35.122,6.7702,6.7702,67.756,12.6268,8.8701,4.4523,1.1664
2026-01-02 09:19:00.000000001,33.3167,35.256,6.7233,6.7233,68.581,12.8459,9.1298,4.4531,1.1818
2026-01-02 09:19:59.999999998,33.3333,35.119,6.7457,6.7457,66.919,12.9481,8.7316,4.503,1.1983
2026-01-02 09:21:00.000000000,33.35,35.105,6.7529,6.7529,67.748,12.921,8.83,4.5399,1.1993
2026-01-02 09:22:00.000000001,33.3667,35.156,6.7409,6.7409,67.866,12.9089,8.642,4.5357,1.1727
2026-01-02 09:22:59.999999998,33.3833,35.144,6.7566,6.7566,68.761,12.9491,8.6097,4.5165,1.2071
2026-01-02 09:24:00.000000000,33.4,35.058,6.8024,6.8024,67.928,12.9976,8.7002,4.5181,1.2111
2026-01-02 09:25:00.000000001,33.4167,35.181,6.7488,6.7488,67.19,13.0356,8.7406,4.5107,1.1868
2026-01-02 09:25:59.999999998,33.4333,35.116,6.7426,6.7426,67.759,12.9696,8.7371,4.539,1.2332
2026-01-02 09:27:00.000000000,33.45,35.062,6.7717,6.7717,66.383,12.9207,8.7539,4.6263,1.2068
2026-01-02 09:28:00.000000001,33.4667,35.174,6.7563,6.7563,65.884,12.7732,8.5304,4.5185,1.1799
2026-01-02 09:28:59.999999998,33.4833,35.142,6.7804,6.7804,68.421,13.0488,8.6737,4.5184,1.2324
2026-01-02 09:30:00.000000000,33.5,35.044,6.755,6.755,67.472,13.024,8.8327,4.5207,1.1895
2026-01-02 09:31:00.000000001,33.5167,35.193,6.7469,6.7469,67.577,13.0073,8.5437,4.5683,1.2036
2026-01-02 09:31:59.999999998,33.5333,35.134,6.7163,6.7163,68.465,12.9523,8.6842,4.4488,1.1903
2026-01-02 09:33:00.000000000,33.55,35.097,6.7197,6.7197,68.932,13.0969,8.7714,4.5542,1.2125
2026-01-02 09:34:00.000000001,33.5667,35.174,6.7155,6.7155,68.256,13.0114,8.6001,4.6111,1.1904
2026-01-02 09:34:59.999999998,33.5833,35.099,6.7599,6.7599,69.383,13.0415,8.7588,4.5468,1.1916
2026-01-02 09:36:00.000000000,33.6,35.087,6.7252,6.7252,68.255,13.0521,8.4695,4.5885,1.1968
2026-01-02 09:37:00.000000001,33.6167,35.052,6.7777,6.7777,68.107,13.1049,8.8211,4.6908,1.19
2026-01-02 09:37:59.999999998,33.6333,35.111,6.7533,6.7533,68.069,12.9894,8.7328,4.608,1.2214
2026-01-02 09:39:00.000000000,33.65,35.103,6.748,6.748,66.859,13.1387,8.6765,4.4856,1.1748
2026-01-02 09:40:00.000000001,33.6667,35.076,6.7361,6.7361,68.663,13.0484,8.8271,4.5331,1.1993
2026-01-02 09:40:59.999999998,33.6833,35.033,6.7656,6.7656,65.951,13.0636,8.5992,4.5972,1.2018
2026-01-02 09:42:00.000000000,33.7,35.076,6.7372,6.7372,67.448,13.2017,8.5462,4.5757,1.1975
2026-01-02 09:43:00.000000001,33.7167,35.063,6.7338,6.7338,67.944,13.0637,8.8351,4.6272,1.2194
2026-01-02 09:43:59.999999998,33.7333,34.997,6.7774,6.7774,67.303,13.2264,8.8956,4.6134,1.1699
2026-01-02 09:45:00.000000000,33.75,34.987,6.7609,6.7609,67.581,13.1763,8.5059,4.6926,1.2114
2026-01-02 09:46:00.000000001,33.7667,35.086,6.7493,6.7493,69.421,13.0487,8.5832,4.5859,1.1751
2026-01-02 09:46:59.999999998,33.7833,34.925,6.767,6.767,68.84,13.3022,8.7474,4.6362,1.1898
2026-01-02 09:48:00.000000000,33.8,35.062,6.7545,6.7545,67.414,13.2304,8.5694,4.6636,1.173
2026-01-02 09:49:00.000000001,33.8167,35.025,6.7622,6.7622,67.593,13.2496,8.6608,4.676,1.1934
2026-01-02 09:49:59.999999998,33.8333,35.112,6.7383,6.7383,66.953,13.3111,8.6792,4.6725,1.1884
2026-01-02 09:51:00.000000000,33.85,35.019,6.7963,6.7963,68.543,13.363,8.4683,4.5507,1.2328
2026-01-02 09:52:00.000000001,33.8667,35.074,6.7435,6.7435,67.784,13.2716,8.6061,4.6816,1.2048
2026-01-02 09:52:59.999999998,33.8833,35.018,6.7864,6.7864,66.414,13.3174,8.5328,4.6761,1.2088
2026-01-02 09:54:00.000000000,33.9,35.041,6.7517,6.7517,68.071,13.3103,8.3418,4.7331,1.1778
2026-01-02 09:55:00.000000001,33.9167,35.07,6.7718,6.7718,68.345,13.2657,8.3665,4.7322,1.2148
2026-01-02 09:55:59.999999998,33.9333,35.007,6.7705,6.7705,68.766,13.179,8.4078,4.7143,1.2328
2026-01-02 09:57:00.000000000,33.95,35.077,6.779,6.779,67.939,13.3354,8.6356,4.7241,1.2174
2026-01-02 09:58:00.000000001,33.9667,34.975,6.7395,6.7395,67.701,13.4411,8.6313,4.7823,1.1738
2026-01-02 09:58:59.999999998,33.9833,35.037,6.778,6.778,69.589,13.3901,8.5903,4.7784,1.1907
2026-01-02 10:00:00.000000000,34.0,35.066,6.7936,6.7936,68.005,13.2706,8.5346,4.7409,0.7022
2026-01-02 10:01:00.000000001,34.0167,35.051,6.7517,6.7517,68.575,13.4564,8.5213,4.8406,0.6885
2026-01-02 10:01:59.999999998,34.0333,35.111,6.7578,6.7578,67.567,13.3565,8.4918,4.7082,0.7507
2026-01-02 10:03:00.000000000,34.05,34.975,6.7469,6.7469,68.55,13.2265,8.5022,4.6866,0.6904
2026-01-02 10:04:00.000000001,34.0667,34.942,6.7507,6.7507,66.831,13.488,8.5032,4.7515,0.6991
2026-01-02 10:04:59.999999998,34.0833,34.959,6.7921,6.7921,67.624,13.3436,8.2121,4.7396,0.688
2026-01-02 10:06:00.000000000,34.1,35.039,6.738,6.738,67.024,13.5743,8.2952,4.6413,0.7046
2026-01-02 10:07:00.000000001,34.1167,35.029,6.7395,6.7395,67.503,13.5364,8.2503,4.7382,0.7276
2026-01-02 10:07:59.999999998,34.1333,35.007,6.7908,6.7908,68.984,13.439,8.5617,4.7943,0.7023
2026-01-02 10:09:00.000000000,34.15,34.943,6.7713,6.7713,67.489,13.5067,8.6348,4.7805,0.6956
2026-01-02 10:10:00.000000001,34.1667,35.036,6.8014,6.8014,68.549,13.6766,8.0523,4.7508,0.6785
2026-01-02 10:10:59.999999998,34.1833,34.934,6.7503,6.7503,69.183,13.5754,8.6035,4.7981,0.7242
2026-01-02 10:12:00.000000000,34.2,35.051,6.7621,6.7621,67.941,13.5272,8.3729,4.8084,0.6971
2026-01-02 10:13:00.000000001,34.2167,35.134,6.7466,6.7466,68.752,13.752,8.5029,4.8443,0.6963
2026-01-02 10:13:59.999999998,34.2333,35.008,6.7629,6.7629,68.375,13.543,8.4181,4.7828,0.6532
2026-01-02 10:15:00.000000000,34.25,35.017,6.7249,6.7249,68.035,13.5929,8.5493,4.8648,0.6975
2026-01-02 10:16:00.000000001,34.2667,34.961,6.7743,6.7743,68.535,13.4843,8.3559,4.7729,0.692
2026-01-02 10:16:59.999999998,34.2833,34.894,6.7673,6.7673,69.398,13.438,8.1111,4.8086,0.6635
2026-01-02 10:18:00.000000000,34.3,34.952,6.76,6.76,67.407,13.5618,8.291,4.9251,0.7198
2026-01-02 10:19:00.000000001,34.3167,34.926,6.7536,6.7536,67.14,13.6007,8.3755,4.7952,0.6893
2026-01-02 10:19:59.999999998,34.3333,34.907,6.7438,6.7438,67.083,13.6368,8.257,4.8198,0.7379
2026-01-02 10:21:00.000000000,34.35,35.064,6.7765,6.7765,68.683,13.5097,8.3794,4.7965,0.7283
2026-01-02 10:22:00.000000001,34.3667,34.99,6.7388,6.7388,68.78,13.689,8.2622,4.8241,0.6856
2026-01-02 10:22:59.999999998,34.3833,34.993,6.7728,6.7728,67.435,13.5825,8.1741,4.8787,0.7274
2026-01-02 10:24:00.000000000,34.4,34.957,6.8043,6.8043,66.144,13.7105,8.0919,4.9135,0.7322
2026-01-02 10:25:00.000000001,34.4167,34.963,6.7928,6.7928,67.301,13.7495,8.1875,4.8836,0.6888
2026-01-02 10:25:59.999999998,34.4333,35.018,6.7333,6.7333,68.266,13.6559,8.2684,4.8747,0.6793
2026-01-02 10:27:00.000000000,34.45,34.967,6.753,6.753,67.761,13.6234,7.9352,4.8351,0.6569
2026-01-02 10:28:00.000000001,34.4667,34.994,6.7725,6.7725,67.945,13.8369,8.1036,4.8673,0.7076
2026-01-02 10:28:59.999999998,34.4833,34.956,6.7629,6.7629,67.368,13.7961,7.9126,4.8327,0.6805
2026-01-02 10:30:00.000000000,34.5,34.948,6.7367,6.7367,68.583,13.7514,8.1111,4.9532,0.7082
2026-01-02 10:31:00.000000001,34.5167,34.893,6.7727,6.7727,68.031,13.8696,8.3748,4.9631,0.6886
2026-01-02 10:31:59.999999998,34.5333,34.864,6.7651,6.7651,68.21,13.7718,8.0089,4.9272,0.6844
2026-01-02 10:33:00.000000000,34.55,34.948,6.8039,6.8039,67.852,13.7284,8.2839,4.9577,0.6888
2026-01-02 10:34:00.000000001,34.5667,34.963,6.7608,6.7608,68.127,13.7109,8.5974,4.9858,0.674
2026-01-02 10:34:59.999999998,34.5833,34.895,6.7896,6.7896,68.057,13.7955,8.3797,4.9535,0.6888
2026-01-02 10:36:00.000000000,34.6,34.957,6.7412,6.7412,66.931,13.8789,8.1734,5.0246,0.6853
2026-01-02 10:37:00.000000001,34.6167,34.96,6.7463,6.7463,67.953,13.9413,8.2739,4.9101,0.6997
2026-01-02 10:37:59.999999998,34.6333,34.849,6.7816,6.7816,68.27,13.8451,7.9314,4.9503,0.7021
2026-01-02 10:39:00.000000000,34.65,34.91,6.7892,6.7892,68.542,13.9533,7.8926,4.9508,0.6786
2026-01-02 10:40:00.000000001,34.6667,34.975,6.7487,6.7487,67.931,13.8521,8.1247,5.013,0.722
2026-01-02 10:40:59.999999998,34.6833,34.973,6.7687,6.7687,66.806,13.8198,8.1719,4.9154,0.6968
2026-01-02 10:42:00.000000000,34.7,34.896,6.7409,6.7409,66.909,13.7909,8.2681,5.066,0.73
2026-01-02 10:43:00.000000001,34.7167,34.961,6.7652,6.7652,67.189,13.868,8.0105,5.0281,0.7048
2026-01-02 10:43:59.999999998,34.7333,35.003,6.786,6.786,67.668,13.8201,8.1167,5.094,0.7014
2026-01-02 10:45:00.000000000,34.75,34.99,6.7609,6.7609,67.397,14.0955,8.1034,5.0109,0.6902
2026-01-02 10:46:00.000000001,34.7667,34.946,6.7649,6.7649,66.573,13.983,8.0518,4.9919,0.7123
2026-01-02 10:46:59.999999998,34.7833,34.927,6.7477,6.7477,66.546,13.9533,8.0526,5.0588,0.7007
2026-01-02 10:48:00.000000000,34.8,34.919,6.7576,6.7576,65.748,14.1119,7.9272,5.084,0.7172
2026-01-02 10:49:00.000000001,34.8167,34.973,6.8061,6.8061,64.908,13.8831,8.0893,5.0032,0.7321
2026-01-02 10:49:59.999999998,34.8333,34.959,6.7728,6.7728,67.275,13.9895,8.0687,4.9456,0.6855
2026-01-02 10:51:00.000000000,34.85,34.98,6.7516,6.7516,69.212,14.1736,7.9654,4.9606,0.7123
2026-01-02 10:52:00.000000001,34.8667,34.955,6.7657,6.7657,68.769,14.0153,8.1233,5.0715,0.7117
2026-01-02 10:52:59.999999998,34.8833,34.989,6.7405,6.7405,66.524,14.2358,8.1697,5.142,0.7092
2026-01-02 10:54:00.000000000,34.9,34.953,6.7525,6.7525,67.401,14.1161,8.1093,5.0065,0.6913
2026-01-02 10:55:00.000000001,34.9167,34.987,6.8003,6.8003,66.084,14.171,7.8434,5.0645,0.6917
2026-01-02 10:55:59.999999998,34.9333,34.991,6.7707,6.7707,66.18,14.1865,8.0069,5.0672,0.6883
2026-01-02 10:57:00.000000000,34.95,34.908,6.8117,6.8117,66.245,14.0931,7.8474,5.1872,0.6879
2026-01-02 10:58:00.000000001,34.9667,34.857,6.7723,6.7723,66.996,14.0671,7.9908,5.2106,0.6832
2026-01-02 10:58:59.999999998,34.9833,35.025,6.7739,6.7739,67.003,14.1102,7.8324,5.1255,0.6979
2026-01-02 11:00:00.000000000,35.0,34.961,6.7878,6.7878,67.323,14.0538,8.1523,5.1557,0.6848
2026-01-02 11:01:00.000000001,35.0167,34.862,6.7219,6.7219,67.624,14.1408,8.0705,5.1609,0.7087
2026-01-02 11:01:59.999999998,35.0333,34.912,6.7799,6.7799,66.795,14.159,8.1182,5.06,0.7011
2026-01-02 11:03:00.000000000,35.05,34.987,6.7752,6.7752,67.065,14.3079,8.0953,5.1655,0.7034
2026-01-02 11:04:00.000000001,35.0667,34.934,6.8062,6.8062,66.132,14.2335,7.8893,5.0862,0.6945
2026-01-02 11:04:59.999999998,35.0833,34.923,6.7962,6.7962,65.902,14.3884,7.8584,5.1352,0.7014
2026-01-02 11:06:00.000000000,35.1,35.019,6.7546,6.7546,65.749,14.04,8.1759,5.2073,0.6951
2026-01-02 11:07:00.000000001,35.1167,34.897,6.8025,6.8025,67.437,14.1288,7.8822,5.161,0.7156
2026-01-02 11:07:59.999999998,35.1333,34.909,6.7728,6.7728,66.617,14.2111,7.6962,5.2187,0.6912
2026-01-02 11:09:00.000000000,35.15,34.96,6.7604,6.7604,65.36,14.3723,8.043,5.2351,0.7075
2026-01-02 11:10:00.000000001,35.1667,34.97,6.7828,6.7828,66.775,14.2576,7.9059,5.089,0.6739
2026-01-02 11:10:59.999999998,35.1833,34.975,6.7752,6.7752,65.796,14.1623,8.1027,5.0745,0.7142
2026-01-02 11:12:00.000000000,35.2,34.996,6.8104,6.8104,68.091,14.2736,7.9057,5.2482,0.6888
2026-01-02 11:13:00.000000001,35.2167,34.961,6.7869,6.7869,66.268,14.2108,7.8588,5.2568,0.6818
2026-01-02 11:13:59.999999998,35.2333,34.976,6.7846,6.7846,67.244,14.2086,8.0833,5.2162,0.6772
2026-01-02 11:15:00.000000000,35.25,34.94,6.7989,6.7989,67.537,14.4935,7.6162,5.2296,0.6756
2026-01-02 11:16:00.000000001,35.2667,34.956,6.8031,6.8031,65.869,14.3189,7.7517,5.2613,0.6904
2026-01-02 11:16:59.999999998,35.2833,34.959,6.7973,6.7973,66.661,14.3744,7.699,5.267,0.73
2026-01-02 11:18:00.000000000,35.3,34.965,6.8105,6.8105,67.01,14.3665,7.4955,5.2148,0.6871
2026-01-02 11:19:00.000000001,35.3167,34.994,6.7947,6.7947,66.626,14.3673,7.9484,5.2844,0.6558
2026-01-02 11:19:59.999999998,35.3333,34.983,6.7863,6.7863,66.788,14.3337,7.7264,5.226,0.7073
2026-01-02 11:21:00.000000000,35.35,34.959,6.8081,6.8081,65.401,14.3897,7.9386,5.2622,0.6777
2026-01-02 11:22:00.000000001,35.3667,34.917,6.7819,6.7819,66.874,14.4551,7.8538,5.2667,0.7163
2026-01-02 11:22:59.999999998,35.3833,34.961,6.7848,6.7848,66.007,14.5551,7.8793,5.2204,0.6916
2026-01-02 11:24:00.000000000,35.4,34.957,6.819,6.819,66.641,14.531,7.7126,5.233,0.6945
2026-01-02 11:25:00.000000001,35.4167,34.969,6.8174,6.8174,67.062,14.3713,7.6591,5.3885,0.7239
2026-01-02 11:25:59.999999998,35.4333,35.071,6.7852,6.7852,66.826,14.5615,7.78,5.2389,0.7124
2026-01-02 11:27:00.000000000,35.45,34.935,6.7767,6.7767,66.534,14.534,7.8972,5.3088,0.6751
2026-01-02 11:28:00.000000001,35.4667,34.983,6.8155,6.8155,66.733,14.4596,7.7446,5.326,0.678
2026-01-02 11:28:59.999999998,35.4833,35.017,6.8026,6.8026,66.734,14.5378,7.6397,5.301,0.6643
2026-01-02 11:30:00.000000000,35.5,34.969,6.7934,6.7934,67.343,14.5827,7.5581,5.344,0.7521
2026-01-02 11:31:00.000000001,35.5167,35.082,6.781,6.781,66.083,14.5543,7.7614,5.3336,0.6827
2026-01-02 11:31:59.999999998,35.5333,34.947,6.7945,6.7945,66.205,14.6026,7.6406,5.2804,0.7234
2026-01-02 11:33:00.000000000,35.55,34.983,6.7879,6.7879,66.782,14.5088,7.7059,5.3575,0.6894
2026-01-02 11:34:00.000000001,35.5667,34.928,6.7755,6.7755,65.607,14.751,7.6738,5.3102,0.6784
2026-01-02 11:34:59.999999998,35.5833,34.952,6.7918,6.7918,64.894,14.4509,7.6359,5.4313,0.7004
2026-01-02 11:36:00.000000000,35.6,34.983,6.7949,6.7949,66.32,14.6652,7.7397,5.3725,0.6935
2026-01-02 11:37:00.000000001,35.6167,35.014,6.7825,6.7825,65.723,14.662,7.7718,5.3228,0.716
